resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"inca","uc-hotel","nimbus-create-publicvm","5468045","5468044","5463207","2012-06-07T09:59:26.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 20.33869 s ping 30.010413 s ssh 30.21364 s destroy 5.078191 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5476338","5476337","5463207","2012-06-08T09:59:28.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 22.514076 s ping 30.009765 s ssh 30.212524 s destroy 4.829008 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5484610","5484609","5463207","2012-06-09T09:59:40.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 32.887875 s ping 30.011048 s ssh 30.293706 s destroy 5.078975 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5493284","5493283","5463207","2012-06-10T09:58:05.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-050"...
Problem: Resource request denied: Error creating workspace(s): network 'public' is not currently available

Problem running 'vm-050'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5501825","5493283","5463207","2012-06-11T09:58:05.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-051"...
Problem: Resource request denied: Error creating workspace(s): network 'public' is not currently available

Problem running 'vm-051'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5509945","5509944","5463207","2012-06-12T09:59:39.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 30.533235 s ping 30.010311 s ssh 30.270475 s destroy 6.319306 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5518318","5518317","5463207","2012-06-13T09:58:36.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "
Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-052"... done.


       IP address: 149.165.148.236
         Hostname: vm-236.uc.futuregrid.org
       Start time: Wed Jun 13 09:58:06 EDT 2012
    Shutdown time: Wed Jun 13 10:58:06 EDT 2012
 Termination time: Wed Jun 13 11:08:06 EDT 2012

Waiting for updates.

Problem with vm-052: Unexpected issue
STDERR: libvir: Xen error : Domain not found: xenUnifiedDomainLookupByName
2012-06-13 08:58:24,166 - ERROR - The persistence file already exists: '/soft/nimbus-control/default/var/workspace-control/persistence/wrksp-48943-nicset'
Traceback (most recent call last):
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core_creation.py", line 83, in _common
    persistence.store_nic_set(vm_name, nic_set, ok_to_replace=oktorepl)
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core_persistence.py", line 75, in store_nic_set
    raise UnexpectedError("The persistence file already exists: '%s'" % pobject)
UnexpectedError: The persistence file already exists: '/soft/nimbus-control/default/var/workspace-control/persistence/wrksp-48943-nicset'
2012-06-13 08:58:24,198 - ERROR - Creation problem: going to back out net leases
2012-06-13 08:58:24,199 - ERROR - Backed out net leases
2012-06-13 08:58:24,199 - ERROR - The persistence file already exists: '/soft/nimbus-control/default/var/workspace-control/persistence/wrksp-48943-nicset'
Traceback (most recent call last):
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core.py", line 79, in core
    _core(vm_name, action, p, c)
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core.py", line 168, in _core
    wc_core_creation.create(vm_name, p, c, async, editing, images, kernels, localnet, netbootstrap, netlease, netsecurity, persistence, platform)
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core_creation.py", line 16, in create
    _create_local(vm_name, p, c, async, editing, images, kernels, localnet, netbootstrap, netlease, netsecurity, persistence, platform)
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core_creation.py", line 31, in _create_local
    _common(local_file_set, vm_name, p, c, editing, kernels, localnet, netbootstrap, netlease, netsecurity, persistence, platform, justprint=justprint)
  File "/gpfs/software/x86_64/el5/hotel/nimbus-control/2.9/src/python/workspacecontrol/main/wc_core_creation.py", line 107, in _common
    raise e
UnexpectedError: The persistence file already exists: '/soft/nimbus-control/default/var/workspace-control/persistence/wrksp-48943-nicset'
Problem executing: The persistence file already exists: '/soft/nimbus-control/default/var/workspace-control/persistence/wrksp-48943-nicset'

Exiting with error code: 4

Workspace "vm-052" did NOT reach target state "Running"

Problem running 'vm-052'.
"inca","uc-hotel","nimbus-create-publicvm","5526228","5526227","5463207","2012-06-14T09:59:27.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 21.018593 s ping 30.011721 s ssh 30.224084 s destroy 5.12489 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5532175","5532174","5463207","2012-06-15T09:59:36.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 28.815391 s ping 30.009776 s ssh 30.225246 s destroy 5.168986 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5540102","5540101","5463207","2012-06-16T09:59:30.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 23.252913 s ping 30.012392 s ssh 30.219983 s destroy 5.224531 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5547997","5547996","5463207","2012-06-17T09:59:36.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 29.226231 s ping 30.009721 s ssh 30.259383 s destroy 5.490841 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5555894","5555893","5463207","2012-06-18T09:59:30.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 23.388717 s ping 30.010551 s ssh 30.21659 s destroy 5.232529 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5564103","5564102","5463207","2012-06-19T09:59:41.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 34.311984 s ping 30.010702 s ssh 30.22895 s destroy 5.095246 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5572247","5572246","5463207","2012-06-20T09:59:38.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 31.635306 s ping 30.012108 s ssh 30.215897 s destroy 5.109551 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5580463","5580462","5463207","2012-06-21T10:00:08.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5588289","5580462","5463207","2012-06-22T10:00:09.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5596118","5580462","5463207","2012-06-23T10:00:08.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5603877","5580462","5463207","2012-06-24T10:00:08.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5611567","5580462","5463207","2012-06-25T10:00:11.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5617325","5580462","5463207","2012-06-26T10:00:09.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5624831","5580462","5463207","2012-06-27T10:00:08.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5632619","5580462","5463207","2012-06-28T10:00:09.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5640448","5580462","5463207","2012-06-29T10:00:08.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5648369","5493283","5463207","2012-06-30T10:00:08.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5656245","5493283","5463207","2012-07-01T10:00:08.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5664045","5493283","5463207","2012-07-02T10:00:08.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5671975","5580462","5463207","2012-07-03T10:00:08.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5678204","5580462","5463207","2012-07-04T09:58:09.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-076"...
Problem: Resource request denied: Error creating workspace(s): No resource is available for this request (based on memory).

Problem running 'vm-076'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5686179","5580462","5463207","2012-07-05T09:58:05.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-080"...
Problem: Resource request denied: Error creating workspace(s): No resource is available for this request (based on memory).

Problem running 'vm-080'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5694661","5580462","5463207","2012-07-06T09:58:05.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-084"...
Problem: Resource request denied: Error creating workspace(s): No resource is available for this request (based on memory).

Problem running 'vm-084'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5695735","5580462","5463207","2012-07-06T13:00:06.000-04:00","Failure","DOWNTIME:1970: Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-086"...
Problem: Resource request denied: Error creating workspace(s): No resource is available for this request (based on memory).

Problem running 'vm-086'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5704271","5493283","5463207","2012-07-07T13:00:03.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Problem: Problem with image name 'hello-cloud.gz': org.jets3t.service.S3ServiceException: Request Error. GET '/Repo/VMS%2F230dad9e-dc84-11df-90d7-02215ecdc393%2Fhello-cloud.gz'"","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5712760","5493283","5463207","2012-07-08T13:00:05.000-04:00","Failure","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Launching workspace.

Workspace Factory Service:
    https://svc.uc.futuregrid.org:8443/wsrf/services/WorkspaceFactoryService

Creating workspace "vm-092"...
Problem: Resource request denied: Error creating workspace(s): No resource is available for this request (based on memory).

Problem running 'vm-092'."","","Failure:errorMessage errorMessage errorMessage errorMessage"
"inca","uc-hotel","nimbus-create-publicvm","5721251","5721250","5463207","2012-07-09T13:01:24.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 17.761499 s ping 30.009644 s ssh 30.213345 s destroy 5.422882 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5729662","5729661","5463207","2012-07-10T13:01:35.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 29.153088 s ping 30.009374 s ssh 30.213509 s destroy 5.047556 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5738341","5738340","5463207","2012-07-11T13:01:39.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 31.2231 s ping 30.012172 s ssh 30.213298 s destroy 5.998499 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5746936","5746934","5463207","2012-07-12T13:00:01.000-04:00","Success","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Error occurred during initialization of VM
Could not reserve enough space for object heap
Could not create the Java virtual machine.
"","","Success"
"inca","uc-hotel","nimbus-create-publicvm","5755365","5746934","5463207","2012-07-13T13:00:01.000-04:00","Success","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Error occurred during initialization of VM
Could not reserve enough space for object heap
Could not create the Java virtual machine.
"","","Success"
"inca","uc-hotel","nimbus-create-publicvm","5768317","5768316","5463207","2012-07-16T13:01:25.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 18.448059 s ping 30.010698 s ssh 30.213572 s destroy 5.28775 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5776746","5746934","5463207","2012-07-17T13:00:00.000-04:00","Success","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Error occurred during initialization of VM
Could not reserve enough space for object heap
Could not create the Java virtual machine.
"","","Success"
"inca","uc-hotel","nimbus-create-publicvm","5785175","5746934","5463207","2012-07-18T13:00:01.000-04:00","Success","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Error occurred during initialization of VM
Could not reserve enough space for object heap
Could not create the Java virtual machine.
"","","Success"
"inca","uc-hotel","nimbus-create-publicvm","5793652","5793651","5463207","2012-07-19T13:01:25.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 18.638777 s ping 30.010191 s ssh 30.215836 s destroy 5.277078 s","Success"
"inca","uc-hotel","nimbus-create-publicvm","5802049","5746934","5463207","2012-07-20T13:00:00.000-04:00","Success","Command '/home/inca/nimbus-cloud-client-021/bin/cloud-client.sh --conf /home/inca/nimbus-cloud-client-021/conf/hotel.conf --run --name hello-cloud.gz --hours 1' failed "Error occurred during initialization of VM
Could not reserve enough space for object heap
Could not create the Java virtual machine.
"","","Success"
"inca","uc-hotel","nimbus-create-publicvm","5810497","5810496","5463207","2012-07-21T13:01:27.000-04:00","Success","","cloud-create cloudcreate img hello-cloud.gz create 20.291194 s ping 30.009443 s ssh 30.223981 s destroy 5.089204 s","Success"
