resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"tacc-alamo","	","openstack-create-publicvm","7640774","7640773","7640729","2013-03-26T13:33:57.000-04:00","Failure","Can SSH into all VMs but  not able to externally connect from any of the 1 VMs","","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","openstack-create-publicvm","7715821","7715820","7641142","2013-04-05T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.206245 s ping 30.028301 s warnings 1 ssh 30.930647 s destroy 0.5815 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7716747","7716746","7641142","2013-04-05T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.280399 s ping 30.026015 s warnings 1 ssh 31.006539 s destroy 0.583732 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7717661","7717660","7641142","2013-04-05T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.186121 s ping 30.033003 s warnings 1 ssh 30.989412 s destroy 0.569981 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7718592","7718591","7641142","2013-04-06T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.230105 s ping 30.032672 s warnings 1 ssh 30.974784 s destroy 0.548647 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7719500","7719499","7641142","2013-04-06T05:56:09.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.384018 s ping 30.0455 s warnings 1 ssh 30.999105 s destroy 0.871585 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7720428","7720427","7641142","2013-04-06T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.21136 s ping 30.021991 s warnings 1 ssh 31.032531 s destroy 0.674034 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7721331","7721330","7641142","2013-04-06T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.254656 s ping 30.031039 s warnings 1 ssh 31.02352 s destroy 0.61619 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7722249","7722248","7641142","2013-04-06T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.40668 s ping 30.031357 s warnings 1 ssh 31.056999 s destroy 0.657464 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7723162","7723161","7641142","2013-04-06T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.331958 s ping 30.035611 s warnings 1 ssh 30.930925 s destroy 0.653013 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7724084","7724083","7641142","2013-04-06T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.203453 s ping 30.035343 s warnings 1 ssh 30.979919 s destroy 0.565359 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7724999","7724998","7641142","2013-04-06T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.351408 s ping 30.034989 s warnings 1 ssh 30.983251 s destroy 0.617003 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7725928","7725927","7641142","2013-04-07T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.264087 s ping 30.034587 s warnings 1 ssh 30.925591 s destroy 0.609552 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7726840","7726839","7641142","2013-04-07T05:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.258843 s ping 30.045365 s warnings 1 ssh 31.026932 s destroy 0.579293 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7727765","7727764","7641142","2013-04-07T08:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.460029 s ping 30.034177 s warnings 1 ssh 31.002391 s destroy 0.632311 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7728665","7728664","7641142","2013-04-07T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.199985 s ping 30.033824 s warnings 1 ssh 31.019774 s destroy 0.577364 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7729576","7729575","7641142","2013-04-07T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.428865 s ping 30.033211 s warnings 1 ssh 30.973301 s destroy 0.662079 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7730488","7730487","7641142","2013-04-07T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.245118 s ping 30.034927 s warnings 1 ssh 31.033203 s destroy 0.573667 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7731401","7731400","7641142","2013-04-07T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.312705 s ping 30.023491 s warnings 1 ssh 31.039122 s destroy 0.583575 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7732323","7732322","7641142","2013-04-07T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.233068 s ping 30.033287 s warnings 1 ssh 30.956297 s destroy 0.579841 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7733248","7733247","7641142","2013-04-08T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.300845 s ping 30.033531 s warnings 1 ssh 30.983017 s destroy 0.596383 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7734162","7734161","7641142","2013-04-08T05:56:09.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.827114 s ping 30.039194 s warnings 1 ssh 31.085047 s destroy 0.562994 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7735098","7735097","7641142","2013-04-08T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.280219 s ping 30.03338 s warnings 1 ssh 31.013576 s destroy 0.638486 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7736011","7736010","7641142","2013-04-08T11:56:09.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.260235 s ping 30.460526 s warnings 1 ssh 30.9832 s destroy 0.602702 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7736932","7736931","7641142","2013-04-08T14:56:10.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 64.492409 s ping 30.048359 s warnings 1 ssh 31.17447 s destroy 0.604002 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7737849","7737848","7641142","2013-04-08T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.290654 s ping 30.033435 s warnings 1 ssh 31.028292 s destroy 0.662102 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7738457","7738456","7641142","2013-04-08T19:56:03.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.293556 s ping 30.033626 s warnings 1 ssh 30.99466 s destroy 0.564294 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7738757","7738756","7641142","2013-04-08T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.403141 s ping 30.029071 s warnings 1 ssh 30.952287 s destroy 0.588209 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7739672","7739671","7641142","2013-04-08T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.495278 s ping 30.021694 s warnings 1 ssh 30.992212 s destroy 0.591695 s","Success""tacc-alamo","	","openstack-create-publicvm","7740605","7740604","7641142","2013-04-09T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.242039 s ping 30.034288 s warnings 1 ssh 31.047594 s destroy 0.539173 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7741530","7741529","7641142","2013-04-09T05:56:11.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.344773 s ping 30.044865 s warnings 1 ssh 31.55825 s destroy 0.62742 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7742466","7742465","7641142","2013-04-09T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.251512 s ping 30.033695 s warnings 1 ssh 30.954019 s destroy 0.549399 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7743381","7743380","7641142","2013-04-09T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.258437 s ping 30.034089 s warnings 1 ssh 30.977528 s destroy 0.594054 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7744307","7744306","7641142","2013-04-09T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.247572 s ping 30.031459 s warnings 1 ssh 30.931381 s destroy 0.586109 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7745233","7745232","7641142","2013-04-09T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.200309 s ping 30.034133 s warnings 1 ssh 30.974271 s destroy 0.555149 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7746153","7746152","7641142","2013-04-09T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.283087 s ping 30.033673 s warnings 1 ssh 30.952693 s destroy 0.588066 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7747075","7747074","7641142","2013-04-09T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.32895 s ping 30.034 s warnings 1 ssh 31.111292 s destroy 0.611478 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7748014","7748013","7641142","2013-04-10T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.301955 s ping 30.034113 s warnings 1 ssh 30.998249 s destroy 0.57604 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7748929","7748928","7641142","2013-04-10T05:56:09.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 63.80065 s ping 30.03993 s warnings 1 ssh 31.019181 s destroy 0.606878 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7749859","7749858","7641142","2013-04-10T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.480125 s ping 30.023347 s warnings 1 ssh 30.966728 s destroy 0.620235 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7750768","7750767","7641142","2013-04-10T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.305868 s ping 30.034369 s warnings 1 ssh 31.077733 s destroy 0.600422 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7751684","7751683","7641142","2013-04-10T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.507146 s ping 30.03358 s warnings 1 ssh 31.010937 s destroy 0.583129 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7752599","7752598","7641142","2013-04-10T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.243974 s ping 30.032475 s warnings 1 ssh 31.019814 s destroy 0.669372 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7753533","7753532","7641142","2013-04-10T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.28098 s ping 30.033339 s warnings 1 ssh 30.942157 s destroy 0.559763 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7754438","7754437","7641142","2013-04-10T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.22598 s ping 30.033849 s warnings 1 ssh 30.890617 s destroy 0.566285 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7755351","7755350","7641142","2013-04-11T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.193629 s ping 30.034217 s warnings 1 ssh 30.964602 s destroy 0.5781 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7756246","7756245","7641142","2013-04-11T05:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.427152 s ping 30.043185 s warnings 1 ssh 30.949942 s destroy 0.657664 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7757156","7757155","7641142","2013-04-11T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.187972 s ping 30.033632 s warnings 1 ssh 30.978321 s destroy 0.570304 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7758136","7758135","7641142","2013-04-11T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.311451 s ping 30.033287 s warnings 1 ssh 30.903029 s destroy 0.57785 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7759128","7759127","7641142","2013-04-11T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.366057 s ping 30.032984 s warnings 1 ssh 30.90017 s destroy 0.582939 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7760115","7760114","7641142","2013-04-11T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.270108 s ping 30.031778 s warnings 1 ssh 30.943219 s destroy 0.576345 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7761112","7761111","7641142","2013-04-11T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.218535 s ping 30.031836 s warnings 1 ssh 30.9323 s destroy 0.563371 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7762102","7762101","7641142","2013-04-11T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.461058 s ping 30.03397 s warnings 1 ssh 30.940674 s destroy 0.601642 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7763109","7763108","7641142","2013-04-12T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.217785 s ping 30.033804 s warnings 1 ssh 31.00366 s destroy 0.587393 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7764094","7764093","7641142","2013-04-12T05:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.259896 s ping 30.033894 s warnings 1 ssh 30.985952 s destroy 0.567212 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7765084","7765083","7641142","2013-04-12T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.211019 s ping 30.033579 s warnings 1 ssh 30.974784 s destroy 0.570796 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7766060","7766059","7641142","2013-04-12T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.172917 s ping 30.033495 s warnings 1 ssh 30.990707 s destroy 0.558731 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7767039","7767038","7641142","2013-04-12T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.307309 s ping 30.031294 s warnings 1 ssh 31.028471 s destroy 0.590318 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7768035","7768034","7641142","2013-04-12T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.307575 s ping 30.034891 s warnings 1 ssh 31.083106 s destroy 0.63425 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7769036","7769035","7641142","2013-04-12T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.211296 s ping 30.0223 s warnings 1 ssh 30.944714 s destroy 0.597496 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7770026","7770025","7641142","2013-04-12T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.291703 s ping 30.033739 s warnings 1 ssh 31.024849 s destroy 0.564747 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7771030","7771029","7641142","2013-04-13T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.207224 s ping 30.03259 s warnings 1 ssh 30.93928 s destroy 0.597201 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7772016","7772015","7641142","2013-04-13T05:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.216464 s ping 30.033059 s warnings 1 ssh 31.002749 s destroy 0.580765 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7773011","7773010","7641142","2013-04-13T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.243264 s ping 30.033424 s warnings 1 ssh 30.973619 s destroy 0.549118 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7773988","7773987","7641142","2013-04-13T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.234255 s ping 30.033725 s warnings 1 ssh 30.997699 s destroy 0.547867 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7774969","7774968","7641142","2013-04-13T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.569747 s ping 30.033231 s warnings 1 ssh 31.067611 s destroy 0.546981 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7775950","7775949","7641142","2013-04-13T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.152261 s ping 30.033382 s warnings 1 ssh 30.955824 s destroy 0.793359 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7776937","7776936","7641142","2013-04-13T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.211568 s ping 30.019839 s warnings 1 ssh 30.938183 s destroy 0.602582 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7777918","7777917","7641142","2013-04-13T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.241543 s ping 30.034238 s warnings 1 ssh 30.985599 s destroy 0.562337 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7778917","7778916","7641142","2013-04-14T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.201892 s ping 30.033473 s warnings 1 ssh 30.991916 s destroy 0.52975 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7779907","7779906","7641142","2013-04-14T05:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.252882 s ping 30.03155 s warnings 1 ssh 31.023163 s destroy 0.614596 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7780909","7780908","7641142","2013-04-14T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.531735 s ping 30.034585 s warnings 1 ssh 30.989029 s destroy 0.644592 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7781887","7781886","7641142","2013-04-14T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.19173 s ping 30.024635 s warnings 1 ssh 30.963669 s destroy 0.568601 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7782872","7782871","7641142","2013-04-14T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.412797 s ping 30.033221 s warnings 1 ssh 30.981459 s destroy 0.659155 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7783855","7783854","7641142","2013-04-14T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.286531 s ping 30.030255 s warnings 1 ssh 31.001602 s destroy 0.557933 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7784846","7784845","7641142","2013-04-14T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.217585 s ping 30.031515 s warnings 1 ssh 31.016358 s destroy 0.590989 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7785828","7785827","7641142","2013-04-14T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.362726 s ping 30.032624 s warnings 1 ssh 31.06729 s destroy 0.634237 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7786823","7786822","7641142","2013-04-15T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.150293 s ping 30.033657 s warnings 1 ssh 30.97435 s destroy 0.558558 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7787807","7787806","7641142","2013-04-15T05:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.155139 s ping 30.024218 s warnings 1 ssh 31.051443 s destroy 0.579377 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7788804","7788803","7641142","2013-04-15T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.235 s ping 30.033437 s warnings 1 ssh 30.96215 s destroy 0.574083 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7789816","7789815","7641142","2013-04-15T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.188035 s ping 30.033033 s warnings 1 ssh 30.963721 s destroy 0.599001 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7790793","7790792","7641142","2013-04-15T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.61663 s ping 30.031264 s warnings 1 ssh 30.962994 s destroy 0.554836 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7791779","7791778","7641142","2013-04-15T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.174137 s ping 30.034221 s warnings 1 ssh 31.038547 s destroy 0.556816 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7792771","7792770","7641142","2013-04-15T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.190999 s ping 30.032322 s warnings 1 ssh 30.993812 s destroy 0.570201 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7793751","7793750","7641142","2013-04-15T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.219298 s ping 30.030968 s warnings 1 ssh 30.98569 s destroy 0.56373 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7794758","7794757","7641142","2013-04-16T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.345039 s ping 30.033876 s warnings 1 ssh 30.986166 s destroy 0.564874 s","Success"
