resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"tacc-alamo","	","openstack-create-publicvm","7640774","7640773","7640729","2013-03-26T13:33:57.000-04:00","Failure","Can SSH into all VMs but  not able to externally connect from any of the 1 VMs","","Failure:errorMessage errorMessage errorMessage"
"tacc-alamo","	","openstack-create-publicvm","7887255","7887254","7641142","2013-04-27T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.193961 s ping 30.033989 s warnings 1 ssh 30.748069 s destroy 0.565251 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7888339","7888338","7641142","2013-04-27T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.218056 s ping 30.021101 s warnings 1 ssh 30.76008 s destroy 0.579902 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7889423","7889422","7641142","2013-04-27T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.305777 s ping 30.033473 s warnings 1 ssh 30.735019 s destroy 0.568781 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7890482","7890481","7641142","2013-04-28T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.160806 s ping 30.034017 s warnings 1 ssh 30.748776 s destroy 0.581121 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7891475","7891474","7641142","2013-04-28T05:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.336042 s ping 30.033072 s warnings 1 ssh 30.732976 s destroy 0.555336 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7892485","7892484","7641142","2013-04-28T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.274858 s ping 30.034742 s warnings 1 ssh 30.723649 s destroy 0.560215 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7893479","7893478","7641142","2013-04-28T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.305438 s ping 30.034229 s warnings 1 ssh 31.005501 s destroy 0.721547 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7894492","7894491","7641142","2013-04-28T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.322476 s ping 30.02227 s warnings 1 ssh 30.764964 s destroy 0.646713 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7895511","7895510","7641142","2013-04-28T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.329435 s ping 30.035186 s warnings 1 ssh 30.753495 s destroy 0.562458 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7896534","7896533","7641142","2013-04-28T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.310277 s ping 30.03486 s warnings 1 ssh 30.733562 s destroy 0.7301 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7897543","7897542","7641142","2013-04-28T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.219317 s ping 30.03534 s warnings 1 ssh 30.756765 s destroy 0.573353 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7898567","7898566","7641142","2013-04-29T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.345795 s ping 30.035388 s warnings 1 ssh 30.752225 s destroy 0.592417 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7899577","7899576","7641142","2013-04-29T05:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.238169 s ping 30.033098 s warnings 1 ssh 30.736236 s destroy 0.587745 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7900600","7900599","7641142","2013-04-29T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.280386 s ping 30.033502 s warnings 1 ssh 30.746741 s destroy 0.664312 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7901612","7901611","7641142","2013-04-29T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.25546 s ping 30.033597 s warnings 1 ssh 30.762737 s destroy 0.546628 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7902698","7902697","7641142","2013-04-29T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.675217 s ping 30.0354 s warnings 1 ssh 30.735296 s destroy 0.55464 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7903769","7903768","7641142","2013-04-29T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.244351 s ping 30.034643 s warnings 1 ssh 30.737458 s destroy 0.631631 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7904822","7904821","7641142","2013-04-29T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.308585 s ping 30.034628 s warnings 1 ssh 30.755886 s destroy 0.604567 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7905845","7905844","7641142","2013-04-29T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.348101 s ping 30.031594 s warnings 1 ssh 30.781702 s destroy 0.573952 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7906911","7906910","7641142","2013-04-30T02:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.32772 s ping 31.687092 s warnings 1 ssh 30.832305 s destroy 0.571813 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7907964","7907963","7641142","2013-04-30T05:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.237521 s ping 30.026643 s warnings 1 ssh 30.745115 s destroy 0.564472 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7909027","7909026","7641142","2013-04-30T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.238823 s ping 30.033734 s warnings 1 ssh 30.781445 s destroy 0.575127 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7910065","7910064","7641142","2013-04-30T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.290828 s ping 30.026455 s warnings 1 ssh 30.774256 s destroy 0.598289 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7911105","7911104","7641142","2013-04-30T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.475297 s ping 30.031502 s warnings 1 ssh 30.761454 s destroy 0.575284 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7912122","7912121","7641142","2013-04-30T17:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.389646 s ping 30.033788 s warnings 1 ssh 30.968586 s destroy 0.68854 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7913140","7913139","7641142","2013-04-30T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.248599 s ping 30.034502 s warnings 1 ssh 30.993694 s destroy 0.648243 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7914139","7914138","7641142","2013-04-30T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.346363 s ping 30.034652 s warnings 1 ssh 30.999916 s destroy 0.583784 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7915153","7915152","7641142","2013-05-01T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.42787 s ping 30.033764 s warnings 1 ssh 30.921144 s destroy 0.58562 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7916168","7916167","7641142","2013-05-01T05:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.242534 s ping 30.034965 s warnings 1 ssh 30.969485 s destroy 0.56336 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7917150","7917149","7641142","2013-05-01T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.364405 s ping 30.033953 s warnings 1 ssh 30.951418 s destroy 0.566645 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7918133","7918132","7641142","2013-05-01T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.464384 s ping 30.033542 s warnings 1 ssh 30.910664 s destroy 0.579918 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7919124","7919123","7641142","2013-05-01T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.521112 s ping 30.033592 s warnings 1 ssh 30.94155 s destroy 0.632336 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7920128","7920127","7641142","2013-05-01T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.184808 s ping 30.034544 s warnings 1 ssh 30.929141 s destroy 0.624141 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7921132","7921131","7641142","2013-05-01T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.501541 s ping 30.026304 s warnings 1 ssh 31.051022 s destroy 0.680741 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7922130","7922129","7641142","2013-05-01T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.327768 s ping 30.032971 s warnings 1 ssh 30.992142 s destroy 0.580491 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7923134","7923133","7641142","2013-05-02T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.330148 s ping 30.074439 s warnings 1 ssh 30.908596 s destroy 0.56106 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7924147","7924146","7641142","2013-05-02T05:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.277273 s ping 30.097772 s warnings 1 ssh 30.935752 s destroy 0.603081 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7925146","7925145","7641142","2013-05-02T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.157414 s ping 30.033462 s warnings 1 ssh 30.95176 s destroy 0.587051 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7926147","7926146","7641142","2013-05-02T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.206382 s ping 30.033187 s warnings 1 ssh 30.925749 s destroy 0.64345 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7927157","7927156","7641142","2013-05-02T14:56:12.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.489324 s ping 30.04785 s warnings 1 ssh 33.054999 s destroy 0.611131 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7928159","7928158","7641142","2013-05-02T17:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 63.465729 s ping 30.046411 s warnings 1 ssh 31.005646 s destroy 0.585197 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7929167","7929166","7641142","2013-05-02T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.20039 s ping 30.034275 s warnings 1 ssh 30.954967 s destroy 0.581912 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7930164","7930163","7641142","2013-05-02T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.341078 s ping 30.032888 s warnings 1 ssh 30.927618 s destroy 0.576354 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7931172","7931171","7641142","2013-05-03T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.281255 s ping 30.05853 s warnings 1 ssh 30.956818 s destroy 0.565066 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7932179","7932178","7641142","2013-05-03T05:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.351408 s ping 30.047873 s warnings 1 ssh 30.98085 s destroy 0.681467 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7933187","7933186","7641142","2013-05-03T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.400846 s ping 30.033805 s warnings 1 ssh 30.923191 s destroy 0.579905 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7934180","7934179","7641142","2013-05-03T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.231973 s ping 30.028049 s warnings 1 ssh 30.940474 s destroy 0.672248 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7935182","7935181","7641142","2013-05-03T14:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.246903 s ping 30.04536 s warnings 1 ssh 30.973493 s destroy 0.578407 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7936194","7936193","7641142","2013-05-03T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.240313 s ping 30.557787 s warnings 1 ssh 30.925261 s destroy 0.580294 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7937191","7937190","7641142","2013-05-03T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.223488 s ping 30.034072 s warnings 1 ssh 30.917562 s destroy 0.59641 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7938206","7938205","7641142","2013-05-03T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.247069 s ping 30.034254 s warnings 1 ssh 31.000918 s destroy 0.656498 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7939208","7939207","7641142","2013-05-04T02:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.275871 s ping 30.034192 s warnings 1 ssh 30.941213 s destroy 0.585084 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7940205","7940204","7641142","2013-05-04T05:56:11.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 64.067022 s ping 30.046944 s warnings 1 ssh 30.933957 s destroy 1.758296 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7941217","7941216","7641142","2013-05-04T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.278659 s ping 30.034261 s warnings 1 ssh 30.96195 s destroy 0.627841 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7942211","7942210","7641142","2013-05-04T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.336952 s ping 30.034001 s warnings 1 ssh 30.951729 s destroy 1.363887 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7943202","7943201","7641142","2013-05-04T14:56:10.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 64.261373 s ping 31.387834 s warnings 1 ssh 30.960388 s destroy 0.606929 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7944196","7944195","7641142","2013-05-04T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.357515 s ping 30.038732 s warnings 1 ssh 30.979 s destroy 0.58708 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7945205","7945204","7641142","2013-05-04T20:56:09.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.44678 s ping 30.043834 s warnings 1 ssh 30.965224 s destroy 0.653363 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7946204","7946203","7641142","2013-05-04T23:56:09.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.237434 s ping 30.044521 s warnings 1 ssh 30.978293 s destroy 2.066563 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7947207","7947206","7641142","2013-05-05T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.319673 s ping 30.046036 s warnings 1 ssh 31.362774 s destroy 0.544766 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7948225","7948224","7641142","2013-05-05T05:56:10.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.288089 s ping 30.05129 s warnings 1 ssh 30.949466 s destroy 0.564945 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7949227","7949226","7641142","2013-05-05T08:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.313033 s ping 30.0343 s warnings 1 ssh 30.939103 s destroy 0.578429 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7950202","7950201","7641142","2013-05-05T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.457228 s ping 30.034848 s warnings 1 ssh 30.94132 s destroy 0.600435 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7951194","7951193","7641142","2013-05-05T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.278521 s ping 30.034279 s warnings 1 ssh 30.995835 s destroy 0.654397 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7952188","7952187","7641142","2013-05-05T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.202765 s ping 30.033719 s warnings 1 ssh 30.963376 s destroy 0.668159 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7953195","7953194","7641142","2013-05-05T20:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.340052 s ping 30.033378 s warnings 1 ssh 30.965389 s destroy 0.594322 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7954196","7954195","7641142","2013-05-05T23:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.160914 s ping 30.034454 s warnings 1 ssh 30.897796 s destroy 0.571046 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7955210","7955209","7641142","2013-05-06T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.163472 s ping 30.035321 s warnings 1 ssh 30.989735 s destroy 0.553507 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7956223","7956222","7641142","2013-05-06T05:56:10.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 64.387281 s ping 30.051133 s warnings 1 ssh 30.957347 s destroy 0.610035 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7957229","7957228","7641142","2013-05-06T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.37274 s ping 30.034475 s warnings 1 ssh 30.985765 s destroy 0.635297 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7958247","7958246","7641142","2013-05-06T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.212789 s ping 30.033965 s warnings 1 ssh 30.922033 s destroy 0.643454 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7959354","7959353","7641142","2013-05-06T14:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.203229 s ping 30.033644 s warnings 1 ssh 30.922811 s destroy 0.572951 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7960403","7960402","7641142","2013-05-06T17:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.247501 s ping 30.034961 s warnings 1 ssh 30.933081 s destroy 0.600023 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7961458","7961457","7641142","2013-05-06T20:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.294024 s ping 30.03497 s warnings 1 ssh 30.952782 s destroy 0.599937 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7962514","7962512","7641142","2013-05-06T23:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.387575 s ping 30.034884 s warnings 1 ssh 31.160331 s destroy 0.610384 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7963567","7963566","7641142","2013-05-07T02:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.267968 s ping 30.034838 s warnings 1 ssh 30.960133 s destroy 0.603367 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7964642","7964641","7641142","2013-05-07T05:56:10.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.558984 s ping 30.033981 s warnings 1 ssh 33.379573 s destroy 0.599624 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7965728","7965727","7641142","2013-05-07T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.268847 s ping 30.034553 s warnings 1 ssh 30.969157 s destroy 0.580637 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7966749","7966748","7641142","2013-05-07T11:56:06.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.261797 s ping 30.034342 s warnings 1 ssh 30.934433 s destroy 0.592427 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7967574","7967573","7641142","2013-05-07T14:56:08.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.291377 s ping 30.046342 s warnings 1 ssh 31.015226 s destroy 0.581002 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7968473","7968472","7641142","2013-05-07T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.299866 s ping 30.033925 s warnings 1 ssh 30.948632 s destroy 0.576927 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7968774","7968770","7641142","2013-05-08T05:12:21.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.203357 s ping 30.026598 s warnings 1 ssh 30.94362 s destroy 3.903452 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7969191","7969190","7641142","2013-05-08T08:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.311536 s ping 30.034649 s warnings 1 ssh 30.990338 s destroy 0.574131 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7969984","7969983","7641142","2013-05-08T11:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.351284 s ping 30.033737 s warnings 1 ssh 30.988393 s destroy 0.552679 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7970986","7970985","7641142","2013-05-08T14:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.241713 s ping 30.034429 s warnings 1 ssh 30.987455 s destroy 0.634459 s","Success"
"tacc-alamo","	","openstack-create-publicvm","7971959","7971958","7641142","2013-05-08T17:56:07.000-04:00","Success","","cloud-create cloudcreate img ami-0000000a create 62.268156 s ping 30.029407 s warnings 1 ssh 30.932408 s destroy 0.534082 s","Success"